CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn,TenureGroup
C09376,Female,0,Yes,No,8,Month-to-month,89.62,710.46,1,0-12 months
C09377,Male,0,No,No,49,Month-to-month,113.06,5548.06,0,49-72 months
C09378,Female,0,No,Yes,37,One year,55.31,2054.08,0,25-48 months
C09379,Female,0,No,No,12,Month-to-month,75.44,899.19,1,0-12 months
C09380,Female,0,Yes,No,15,Month-to-month,104.36,1570.91,1,13-24 months
C09381,Male,0,No,Yes,30,Month-to-month,29.23,876.81,0,25-48 months
C09382,Male,1,Yes,Yes,3,Month-to-month,22.64,62.46,0,0-12 months
C09383,Female,1,Yes,Yes,63,One year,49.96,3151.02,0,49-72 months
C09384,Male,0,No,Yes,56,Month-to-month,66.69,3733.36,0,49-72 months
C09385,Female,0,Yes,No,51,Month-to-month,114.28,5828.7,0,49-72 months
C09386,Male,0,Yes,No,8,Month-to-month,86.62,697.68,1,0-12 months
C09387,Male,1,Yes,No,58,One year,77.21,4482.37,1,49-72 months
C09388,Male,0,Yes,No,31,Month-to-month,114.14,3532.78,1,25-48 months
C09389,Male,0,No,No,61,One year,28.19,1722.49,1,49-72 months
C09390,Female,0,Yes,No,14,Month-to-month,37.69,537.41,0,13-24 months
C09391,Female,0,Yes,Yes,55,Two year,101.61,5592.31,0,49-72 months
C09392,Female,0,No,No,39,Month-to-month,116.54,4547.58,1,25-48 months
C09393,Male,0,No,Yes,48,Two year,68.95,3319.22,0,25-48 months
C09394,Male,0,No,Yes,59,Month-to-month,91.37,5382.72,1,49-72 months
C09395,Female,0,No,Yes,10,Month-to-month,73.95,733.31,0,0-12 months
C09396,Male,0,No,Yes,46,Two year,82.34,3790.57,0,25-48 months
C09397,Female,0,Yes,No,45,Month-to-month,97.49,4386.89,1,25-48 months
C09398,Male,0,No,Yes,53,Two year,103.01,5457.97,0,49-72 months
C09399,Female,0,Yes,No,3,Month-to-month,119.75,368.95,0,0-12 months
C09400,Male,0,No,Yes,51,Month-to-month,64.26,3287.02,0,49-72 months
C09401,Female,0,No,No,5,Month-to-month,87.84,449.09,1,0-12 months
C09402,Male,1,Yes,No,61,Month-to-month,52.88,3235.63,0,49-72 months
C09403,Male,0,Yes,Yes,70,One year,26.43,1843.06,1,49-72 months
C09404,Female,0,No,Yes,36,One year,27.75,1003.5,0,25-48 months
C09405,Female,0,No,Yes,11,One year,74.37,811.03,0,0-12 months
C09406,Female,0,No,No,68,Month-to-month,48.41,3300.94,0,49-72 months
C09407,Female,0,No,No,20,Two year,80.95,1616.29,0,13-24 months
C09408,Male,0,No,Yes,61,Month-to-month,71.24,4346.44,1,49-72 months
C09409,Male,0,No,No,35,One year,90.84,3171.22,0,25-48 months
C09410,Male,1,No,Yes,10,One year,88.06,871.8,0,0-12 months
C09411,Female,0,Yes,No,61,One year,109.83,6705.84,0,49-72 months
C09412,Female,0,Yes,Yes,72,One year,31.7,2284.98,0,49-72 months
C09413,Male,0,No,No,13,One year,49.16,639.45,0,13-24 months
C09414,Female,0,No,No,47,Two year,72.36,3393.25,0,25-48 months
C09415,Female,0,No,No,36,One year,40.19,1452.63,1,25-48 months
C09416,Female,0,No,Yes,30,Two year,23.49,703.09,0,25-48 months
C09417,Male,0,No,Yes,33,Month-to-month,58.42,1922.01,1,25-48 months
C09418,Male,0,Yes,Yes,58,Month-to-month,69.97,4062.91,0,49-72 months
C09419,Female,0,No,No,53,Month-to-month,93.94,4981.02,1,49-72 months
C09420,Female,0,No,No,25,Month-to-month,61.43,1530.25,0,25-48 months
C09421,Female,0,Yes,No,16,Month-to-month,117.93,1887.59,0,13-24 months
C09422,Female,0,No,No,4,Month-to-month,22.09,96.09,0,0-12 months
C09423,Male,0,No,Yes,68,Two year,107.71,7325.33,0,49-72 months
C09424,Female,0,No,No,30,Month-to-month,28.59,852.53,1,25-48 months
C09425,Female,0,No,No,5,Two year,86.97,434.24,0,0-12 months
C09426,Female,0,Yes,No,24,Month-to-month,47.56,1137.64,1,13-24 months
C09427,Female,0,Yes,Yes,64,Month-to-month,26.68,1700.58,0,49-72 months
C09428,Female,1,Yes,No,9,Month-to-month,55.4,489.23,1,0-12 months
C09429,Female,0,Yes,Yes,7,Month-to-month,28.83,210.31,0,0-12 months
C09430,Female,0,No,Yes,15,Month-to-month,110.52,1663.94,1,13-24 months
C09431,Female,0,No,No,33,Month-to-month,52.95,1755.09,1,25-48 months
C09432,Male,0,No,No,63,Two year,115.15,7256.96,0,49-72 months
C09433,Male,0,No,Yes,52,One year,117.56,6117.98,0,49-72 months
C09434,Male,0,No,Yes,50,One year,115.22,5764.16,0,49-72 months
C09435,Female,0,No,Yes,33,Month-to-month,77.12,2542.08,0,25-48 months
C09436,Male,0,No,No,32,Two year,70.29,2256.95,0,25-48 months
C09437,Male,0,Yes,Yes,69,Two year,103.41,7131.64,0,49-72 months
C09438,Male,1,No,No,11,One year,73.96,823.51,0,0-12 months
C09439,Female,0,No,Yes,32,Two year,107.45,3447.52,0,25-48 months
C09440,Female,0,Yes,Yes,7,Month-to-month,21.6,144.48,0,0-12 months
C09441,Female,0,Yes,No,33,Two year,104.32,3443.67,0,25-48 months
C09442,Female,0,No,Yes,21,Two year,87.14,1823.55,0,13-24 months
C09443,Male,0,No,No,58,One year,109.36,6333.76,1,49-72 months
C09444,Male,0,Yes,Yes,63,Month-to-month,25.68,1615.08,0,49-72 months
C09445,Female,0,No,No,20,Month-to-month,41.86,842.06,0,13-24 months
C09446,Female,0,No,Yes,28,Month-to-month,82.99,2316.82,0,25-48 months
C09447,Female,0,Yes,Yes,70,Month-to-month,33.96,2375.57,1,49-72 months
C09448,Male,1,Yes,Yes,72,Month-to-month,34.63,2493.71,0,49-72 months
C09449,Female,0,No,No,3,Month-to-month,38.48,117.03,0,0-12 months
C09450,Male,0,No,Yes,39,Month-to-month,40.79,1600.48,0,25-48 months
C09451,Male,0,Yes,Yes,59,Month-to-month,42.63,2516.83,1,49-72 months
C09452,Male,0,No,No,9,Month-to-month,74.62,663.33,0,0-12 months
C09453,Male,0,Yes,Yes,34,Month-to-month,116.65,3963.92,1,25-48 months
C09454,Female,0,No,Yes,38,Month-to-month,37.19,1411.2,1,25-48 months
C09455,Male,0,Yes,No,55,Month-to-month,55.35,3045.79,0,49-72 months
C09456,Male,0,No,No,14,Month-to-month,63.04,883.51,0,13-24 months
C09457,Male,0,No,No,38,Month-to-month,113.34,4305.51,0,25-48 months
C09458,Female,0,Yes,No,10,One year,117.7,1179.19,0,0-12 months
C09459,Male,0,No,Yes,64,Month-to-month,24.95,1591.48,0,49-72 months
C09460,Male,0,No,Yes,18,Two year,69.17,1252.05,0,13-24 months
C09461,Female,0,Yes,Yes,64,Month-to-month,55.22,3536.51,0,49-72 months
C09462,Male,0,No,No,58,One year,43.87,2544.36,0,49-72 months
C09463,Female,0,No,No,27,Month-to-month,89.81,2425.51,0,25-48 months
C09464,Male,0,No,No,37,One year,50.46,1868.55,0,25-48 months
C09465,Male,1,Yes,No,20,One year,114.78,2295.15,0,13-24 months
C09466,Female,0,Yes,Yes,3,Month-to-month,86.98,269.09,0,0-12 months
C09467,Female,0,Yes,Yes,49,Month-to-month,62.5,3062.36,0,49-72 months
C09468,Male,0,No,Yes,8,Month-to-month,27.89,229.18,0,0-12 months
C09469,Female,0,Yes,No,72,One year,70.7,5083.12,0,49-72 months
C09470,Female,0,No,Yes,15,One year,73.22,1089.08,0,13-24 months
C09471,Male,0,Yes,Yes,3,Month-to-month,98.26,290.2,0,0-12 months
C09472,Female,0,Yes,No,52,Two year,81.33,4225.25,0,49-72 months
C09473,Female,0,Yes,No,62,Month-to-month,90.63,5627.76,1,49-72 months
C09474,Male,0,Yes,No,54,One year,98.83,5343.13,0,49-72 months
C09475,Female,0,No,Yes,7,Month-to-month,33.76,229,1,0-12 months
C09476,Male,0,Yes,No,68,One year,78.11,5319.02,1,49-72 months
C09477,Female,0,No,Yes,18,One year,31.52,562.6,0,13-24 months
C09478,Female,0,No,No,48,One year,69.48,3334.6,0,25-48 months
C09479,Female,0,Yes,No,56,Two year,66.45,3712.15,0,49-72 months
C09480,Female,1,Yes,No,45,One year,107.87,4849.86,0,25-48 months
C09481,Male,0,Yes,Yes,14,One year,50.34,695.54,0,13-24 months
C09482,Female,0,Yes,Yes,5,Month-to-month,100.73,508.77,1,0-12 months
C09483,Male,0,Yes,Yes,40,One year,87.26,3489.12,0,25-48 months
C09484,Female,0,No,Yes,18,One year,44.91,810.52,0,13-24 months
C09485,Female,0,No,No,29,Month-to-month,83.46,2427.45,0,25-48 months
C09486,Male,0,No,No,21,Month-to-month,60.35,1263.46,1,13-24 months
C09487,Female,0,No,No,21,Month-to-month,56.06,1182.57,1,13-24 months
C09488,Male,0,No,No,41,Month-to-month,109.22,4484.32,0,25-48 months
C09489,Female,0,Yes,Yes,54,Month-to-month,40.23,2164.69,1,49-72 months
C09490,Male,0,No,Yes,71,One year,49.54,3514.61,0,49-72 months
C09491,Male,0,Yes,No,18,Month-to-month,104.47,1875.19,0,13-24 months
C09492,Female,0,No,Yes,18,One year,56.9,1022.15,0,13-24 months
C09493,Male,1,No,Yes,53,One year,109.86,5832.26,0,49-72 months
C09494,Female,1,No,No,62,One year,97.39,6039.45,0,49-72 months
C09495,Female,1,Yes,No,39,Two year,24.31,953.54,0,25-48 months
C09496,Male,0,No,No,25,Two year,42.93,1075.75,0,25-48 months
C09497,Female,1,No,No,50,Two year,58.83,2947.74,0,49-72 months
C09498,Female,0,No,No,18,Two year,70.85,1269.43,1,13-24 months
C09499,Female,0,No,Yes,56,One year,46.19,2577.06,0,49-72 months
C09500,Male,1,No,Yes,70,One year,88.69,6206,0,49-72 months
C09501,Female,0,Yes,No,9,Two year,86.9,777.93,0,0-12 months
C09502,Male,0,Yes,No,7,Month-to-month,69.5,490.71,0,0-12 months
C09503,Female,0,No,Yes,15,Month-to-month,40.71,608.19,1,13-24 months
C09504,Male,0,No,Yes,48,Month-to-month,80.49,3866.24,0,25-48 months
C09505,Female,1,Yes,Yes,31,Month-to-month,118.27,3672.64,0,25-48 months
C09506,Female,0,No,Yes,22,One year,40.14,892.13,1,13-24 months
C09507,Female,0,Yes,No,22,One year,108,2366.92,0,13-24 months
C09508,Female,0,No,Yes,46,One year,91.98,4234.51,0,25-48 months
C09509,Male,0,Yes,Yes,26,One year,37.01,963.34,1,25-48 months
C09510,Male,0,No,Yes,13,One year,59.73,786.39,0,13-24 months
C09511,Female,0,Yes,Yes,10,One year,76.44,760.91,0,0-12 months
C09512,Female,0,No,No,68,Two year,96.25,6548.74,1,49-72 months
C09513,Male,0,No,No,17,One year,73.59,1242.97,0,13-24 months
C09514,Female,0,Yes,Yes,21,Month-to-month,26.94,571.01,0,13-24 months
C09515,Female,0,Yes,Yes,68,Month-to-month,24.18,1648.35,0,49-72 months
C09516,Female,0,Yes,No,41,Month-to-month,35.21,1439.24,0,25-48 months
C09517,Male,0,Yes,No,43,Two year,38.11,1638.99,0,25-48 months
C09518,Female,1,Yes,Yes,67,Month-to-month,34.62,2320.95,0,49-72 months
C09519,Female,0,No,Yes,72,Month-to-month,33.93,2449.14,1,49-72 months
C09520,Male,0,Yes,Yes,35,Two year,36.27,1268.92,0,25-48 months
C09521,Female,0,No,Yes,8,One year,70.92,564.33,0,0-12 months
C09522,Male,0,No,Yes,12,One year,29.2,353.95,0,0-12 months
C09523,Female,0,Yes,Yes,1,Month-to-month,76.58,76.13,0,0-12 months
C09524,Male,0,Yes,Yes,65,Month-to-month,29.2,1907.38,1,49-72 months
C09525,Male,0,No,No,39,Month-to-month,107.03,4181.61,1,25-48 months
C09526,Male,0,No,No,21,One year,70.38,1475.98,0,13-24 months
C09527,Female,0,Yes,Yes,13,Month-to-month,67.37,880.37,0,13-24 months
C09528,Female,1,Yes,No,15,One year,111.1,1665.02,0,13-24 months
C09529,Male,0,No,No,60,Two year,95.11,5696.87,0,49-72 months
C09530,Female,0,Yes,No,9,Month-to-month,66.39,596.48,0,0-12 months
C09531,Male,0,No,No,61,One year,118.25,7221.33,0,49-72 months
C09532,Male,0,Yes,No,38,Month-to-month,73.68,2806.47,0,25-48 months
C09533,Female,0,No,Yes,55,Month-to-month,41.94,2298.87,0,49-72 months
C09534,Male,0,No,Yes,31,Two year,100.91,3125.69,0,25-48 months
C09535,Male,0,Yes,Yes,23,Month-to-month,60.51,1392.65,1,13-24 months
C09536,Female,0,Yes,Yes,49,Month-to-month,58.96,2892.68,0,49-72 months
C09537,Female,1,Yes,No,18,Month-to-month,40.79,733.07,1,13-24 months
C09538,Female,1,No,No,48,Month-to-month,43.25,2084.82,0,25-48 months
C09539,Male,0,Yes,No,20,One year,116.81,2343.61,0,13-24 months
C09540,Female,1,Yes,No,19,Month-to-month,48.01,911.37,0,13-24 months
C09541,Female,1,No,Yes,71,Month-to-month,37.41,2663.37,1,49-72 months
C09542,Male,0,Yes,Yes,17,Month-to-month,47.49,799.99,1,13-24 months
C09543,Female,0,No,Yes,55,Month-to-month,49.5,2722.7,0,49-72 months
C09544,Female,1,Yes,Yes,50,One year,114.84,5743.7,0,49-72 months
C09545,Female,0,Yes,No,9,One year,77.08,693.34,0,0-12 months
C09546,Female,0,No,No,34,One year,60.04,2035.74,0,25-48 months
C09547,Male,1,Yes,Yes,16,Month-to-month,53.54,848.6,1,13-24 months
C09548,Male,0,Yes,No,40,Two year,53.72,2152.61,0,25-48 months
C09549,Male,0,Yes,Yes,29,One year,62.67,1814.8,0,25-48 months
C09550,Female,0,Yes,No,62,One year,96.75,6001.32,0,49-72 months
C09551,Male,0,Yes,No,14,Month-to-month,105.61,1472.1,0,13-24 months
C09552,Female,0,Yes,No,42,Month-to-month,69.8,2939.77,1,25-48 months
C09553,Female,0,No,Yes,56,Month-to-month,116.56,6534.09,0,49-72 months
C09554,Female,0,No,No,52,Month-to-month,33.7,1761.42,0,49-72 months
C09555,Male,1,Yes,No,57,Month-to-month,118.8,6780.23,1,49-72 months
C09556,Female,0,Yes,Yes,45,One year,113.39,5101.46,0,25-48 months
C09557,Female,0,No,No,40,Two year,44.24,1776.98,0,25-48 months
C09558,Male,0,Yes,No,56,Month-to-month,73.96,4132.53,0,49-72 months
C09559,Female,0,No,No,62,Month-to-month,91.4,5674.84,0,49-72 months
C09560,Male,1,Yes,Yes,68,Month-to-month,66.18,4503.15,0,49-72 months
C09561,Female,0,No,Yes,20,Month-to-month,59.55,1194.01,1,13-24 months
C09562,Male,0,No,No,43,Month-to-month,63.82,2749.76,0,25-48 months
C09563,Male,0,No,Yes,34,One year,76.53,2605.32,0,25-48 months
C09564,Female,0,Yes,No,44,One year,100.64,4436.28,0,25-48 months
C09565,Male,0,Yes,Yes,25,Two year,75.4,1880.59,0,25-48 months
C09566,Male,0,Yes,No,64,One year,70.64,4521.77,0,49-72 months
C09567,Female,1,Yes,Yes,55,Month-to-month,57.26,3146.21,0,49-72 months
C09568,Male,0,Yes,No,69,Month-to-month,98.21,6783.08,0,49-72 months
C09569,Male,0,Yes,No,12,Month-to-month,45.17,544.36,0,0-12 months
C09570,Male,0,Yes,No,59,One year,88.05,5199.98,0,49-72 months
C09571,Female,0,Yes,No,20,Month-to-month,114.23,2284.4,1,13-24 months
C09572,Male,0,No,Yes,36,One year,109.64,3942.67,0,25-48 months
C09573,Female,0,No,Yes,39,Month-to-month,100.9,3943.86,1,25-48 months
C09574,Male,0,No,Yes,12,One year,28.18,347.93,0,0-12 months
C09575,Male,0,Yes,Yes,5,Month-to-month,82.3,421.27,1,0-12 months
C09576,Female,0,Yes,Yes,1,Month-to-month,111.75,113.01,0,0-12 months
C09577,Male,0,Yes,No,2,Month-to-month,39.17,77.26,0,0-12 months
C09578,Male,1,Yes,No,63,Two year,63.71,4020.56,0,49-72 months
C09579,Male,1,Yes,No,46,One year,83.76,3860.04,0,25-48 months
C09580,Male,0,No,No,71,Month-to-month,76.72,5437.19,1,49-72 months
C09581,Male,0,Yes,Yes,25,Month-to-month,39.92,1005.31,1,25-48 months
C09582,Female,0,Yes,Yes,5,Two year,107.49,538.02,0,0-12 months
C09583,Male,1,Yes,No,30,Month-to-month,85.43,2569.79,1,25-48 months
C09584,Male,0,Yes,No,56,Month-to-month,92.31,5176.82,0,49-72 months
C09585,Male,0,Yes,Yes,46,Month-to-month,20.6,956.46,1,25-48 months
C09586,Female,0,No,No,13,Month-to-month,42.5,546.02,0,13-24 months
C09587,Male,0,Yes,No,37,Two year,82.68,3049.18,0,25-48 months
C09588,Female,0,No,No,16,Month-to-month,47,754.32,1,13-24 months
C09589,Female,0,Yes,No,68,One year,20.5,1395.54,0,49-72 months
C09590,Male,0,Yes,No,30,Month-to-month,89.15,2671.13,1,25-48 months
C09591,Female,1,Yes,Yes,64,Two year,39.91,2554.51,0,49-72 months
C09592,Male,0,Yes,Yes,54,Month-to-month,82.68,4466.16,0,49-72 months
C09593,Female,0,Yes,Yes,23,One year,55.78,1285.78,0,13-24 months
C09594,Female,0,Yes,Yes,21,Month-to-month,30.98,641.68,1,13-24 months
C09595,Female,0,No,No,27,Month-to-month,47.05,1275.89,0,25-48 months
C09596,Female,0,No,Yes,28,Two year,105.71,2958.21,0,25-48 months
C09597,Female,0,Yes,Yes,60,Month-to-month,28.47,1715.1,0,49-72 months
C09598,Male,0,Yes,No,27,Two year,63.37,1714.89,0,25-48 months
C09599,Female,0,Yes,No,63,Month-to-month,101.76,6416.59,0,49-72 months
C09600,Male,0,Yes,No,58,Month-to-month,50.09,2902.69,0,49-72 months
C09601,Male,0,No,No,14,Month-to-month,80.43,1129.81,0,13-24 months
C09602,Female,0,Yes,Yes,48,One year,21.4,1027.92,0,25-48 months
C09603,Male,0,Yes,Yes,55,Month-to-month,38.91,2132.98,1,49-72 months
C09604,Female,0,No,No,46,Month-to-month,97.68,4486.24,0,25-48 months
C09605,Male,0,No,Yes,31,Month-to-month,51.14,1581.77,0,25-48 months
C09606,Male,0,No,No,65,One year,86.01,5599.39,0,49-72 months
C09607,Female,0,No,Yes,17,Month-to-month,72.93,1243.72,1,13-24 months
C09608,Male,1,Yes,No,52,Month-to-month,40.35,2091.91,1,49-72 months
C09609,Male,0,No,No,64,Month-to-month,22.1,1411.9,1,49-72 months
C09610,Female,1,Yes,Yes,38,Month-to-month,71.24,2709.92,0,25-48 months
C09611,Male,1,No,No,34,Month-to-month,77.65,2643.2,0,25-48 months
C09612,Female,0,No,Yes,27,Month-to-month,97.17,2619.6,0,25-48 months
C09613,Female,0,No,No,19,Month-to-month,46.9,890.48,0,13-24 months
C09614,Male,0,Yes,Yes,43,Two year,84.07,3617.05,0,25-48 months
C09615,Male,1,Yes,No,49,One year,92.95,4559.99,0,49-72 months
C09616,Male,0,Yes,No,2,One year,91.5,179.57,0,0-12 months
C09617,Male,1,No,Yes,14,One year,78.92,1107.57,1,13-24 months
C09618,Female,0,Yes,Yes,40,Month-to-month,82.76,3314.16,0,25-48 months
C09619,Male,0,No,No,19,Month-to-month,50.98,967.15,0,13-24 months
C09620,Male,0,No,Yes,3,Month-to-month,34.43,98.78,1,0-12 months
C09621,Female,1,Yes,Yes,22,One year,77.57,1709.44,0,13-24 months
C09622,Male,0,Yes,No,59,Month-to-month,63.49,3738.36,0,49-72 months
C09623,Male,0,No,No,62,Two year,114.76,7105.74,0,49-72 months
C09624,Female,0,Yes,No,58,One year,99.11,5742.08,0,49-72 months
C09625,Male,1,Yes,No,4,Two year,82.14,331.82,0,0-12 months
C09626,Female,1,Yes,Yes,30,Month-to-month,86.11,2576.8,0,25-48 months
C09627,Male,0,No,Yes,33,Month-to-month,49.15,1613.22,1,25-48 months
C09628,Female,0,Yes,No,33,Month-to-month,92.36,3052.71,0,25-48 months
C09629,Female,0,No,No,59,One year,77,4541.72,0,49-72 months
C09630,Male,0,Yes,No,57,Two year,45.11,2572.99,0,49-72 months
C09631,Female,0,No,No,46,One year,108.22,4979.09,1,25-48 months
C09632,Female,0,Yes,No,16,Month-to-month,54,859.8,0,13-24 months
C09633,Female,1,No,Yes,37,Month-to-month,105.26,3886.31,0,25-48 months
C09634,Female,0,Yes,Yes,3,Month-to-month,53.59,153.85,0,0-12 months
C09635,Male,0,Yes,Yes,48,Month-to-month,58.2,2802.52,0,25-48 months
C09636,Female,0,Yes,No,10,One year,72.71,733.65,0,0-12 months
C09637,Male,0,Yes,Yes,31,Month-to-month,38.92,1215.53,0,25-48 months
C09638,Male,0,Yes,No,50,Two year,107,5341.39,1,49-72 months
C09639,Male,0,No,No,25,Month-to-month,119.99,2999.05,0,25-48 months
C09640,Female,1,Yes,No,21,Month-to-month,101.8,2130.42,0,13-24 months
C09641,Male,0,Yes,Yes,49,Two year,98.06,4796.59,0,49-72 months
C09642,Female,0,No,No,11,Month-to-month,54.95,597.46,0,0-12 months
C09643,Female,1,Yes,No,71,Month-to-month,93.72,6644.87,0,49-72 months
C09644,Male,0,Yes,Yes,9,Month-to-month,44.51,408.12,0,0-12 months
C09645,Male,0,No,No,4,Month-to-month,39.38,152.95,0,0-12 months
C09646,Female,0,Yes,No,69,Month-to-month,23.69,1629.35,0,49-72 months
C09647,Male,0,Yes,Yes,18,Two year,34.66,619.33,0,13-24 months
C09648,Male,0,No,No,65,Month-to-month,61.56,4009.97,0,49-72 months
C09649,Female,1,Yes,No,56,One year,82.68,4639.95,0,49-72 months
C09650,Female,0,No,Yes,10,Month-to-month,34.93,348.86,0,0-12 months
C09651,Male,0,Yes,Yes,60,Two year,31.59,1892.97,0,49-72 months
C09652,Female,0,No,No,68,Month-to-month,60.6,4115.39,1,49-72 months
C09653,Male,1,Yes,No,53,One year,116.6,6177.25,0,49-72 months
C09654,Female,0,No,Yes,33,Two year,41.77,1380.9,0,25-48 months
C09655,Male,1,No,Yes,49,Month-to-month,40.18,1961.77,0,49-72 months
C09656,Male,1,Yes,Yes,55,Month-to-month,53.03,2908.03,1,49-72 months
C09657,Female,0,No,Yes,45,Month-to-month,45.8,2051.02,1,25-48 months
C09658,Female,0,Yes,No,39,Month-to-month,76.6,2978.34,1,25-48 months
C09659,Male,0,No,No,11,Month-to-month,118.11,1304.49,0,0-12 months
C09660,Male,0,Yes,No,24,One year,114.13,2732.35,1,13-24 months
C09661,Male,0,No,No,52,One year,44.31,2308.67,0,49-72 months
C09662,Female,0,No,No,69,Month-to-month,65.91,4539.29,1,49-72 months
C09663,Female,0,Yes,Yes,60,Month-to-month,69.77,4189,0,49-72 months
C09664,Male,1,No,No,61,Month-to-month,99.86,6092.65,0,49-72 months
C09665,Male,0,No,No,19,One year,64.36,1232.57,0,13-24 months
C09666,Male,0,Yes,Yes,41,Two year,90.12,3693.43,0,25-48 months
C09667,Male,0,No,Yes,18,One year,86.39,1549.72,0,13-24 months
C09668,Male,0,No,No,14,Month-to-month,43.37,613.4,0,13-24 months
C09669,Male,0,Yes,No,46,Month-to-month,56.85,2624.03,0,25-48 months
C09670,Female,1,Yes,Yes,2,Month-to-month,50.8,92.66,1,0-12 months
C09671,Male,0,Yes,No,25,Month-to-month,35.46,889.82,1,25-48 months
C09672,Female,0,Yes,No,33,Month-to-month,117.93,3886.95,1,25-48 months
C09673,Female,0,No,Yes,20,Month-to-month,42.2,850.23,0,13-24 months
C09674,Male,0,Yes,No,46,Month-to-month,61.92,2841.2,0,25-48 months
C09675,Male,0,Yes,Yes,51,Month-to-month,36.46,1866.1,0,49-72 months
C09676,Female,0,No,No,68,One year,85.19,5786.16,0,49-72 months
C09677,Male,1,Yes,No,63,One year,73.78,4649.67,0,49-72 months
C09678,Male,0,Yes,No,39,Two year,74.67,2903.68,0,25-48 months
C09679,Female,0,Yes,No,38,Month-to-month,67.51,2571.94,0,25-48 months
C09680,Female,0,Yes,Yes,8,One year,23.27,181.92,0,0-12 months
C09681,Male,0,No,No,54,Month-to-month,96.69,5222.81,1,49-72 months
C09682,Male,0,No,No,57,Month-to-month,43.77,2498.81,0,49-72 months
C09683,Male,1,No,No,22,Month-to-month,54.52,1196.78,0,13-24 months
C09684,Male,0,No,Yes,64,Month-to-month,84.97,5445.64,1,49-72 months
C09685,Male,0,Yes,Yes,56,Month-to-month,57.25,3209.46,1,49-72 months
C09686,Female,0,No,No,50,One year,108.27,5414.48,0,49-72 months
C09687,Female,1,No,No,1,Month-to-month,119.92,113.03,0,0-12 months
C09688,Male,0,Yes,No,67,Month-to-month,46.7,3125.15,0,49-72 months
C09689,Male,1,No,Yes,29,Month-to-month,60.17,1739.27,0,25-48 months
C09690,Male,0,Yes,Yes,72,Two year,115.21,8294.71,0,49-72 months
C09691,Male,0,Yes,Yes,7,Month-to-month,106.86,739.17,0,0-12 months
C09692,Female,0,No,Yes,55,Month-to-month,113.05,6207.96,1,49-72 months
C09693,Female,0,No,No,27,One year,31.94,856.69,0,25-48 months
C09694,Female,1,Yes,No,72,Month-to-month,86.29,6205.22,0,49-72 months
