CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn
C08635,Male,0,Yes,No,72,Two year,34.14,2462.07,No
C08636,Female,1,Yes,Yes,70,Two year,38.18,2672.43,No
C08637,Female,1,Yes,No,32,Month-to-month,58.96,1885.32,No
C08638,Female,0,No,Yes,24,Month-to-month,67.22,1607.55,No
C08639,Female,1,No,No,63,Two year,36.87,2320.41,No
C08640,Male,0,Yes,No,64,Two year,27.48,1764.2,No
C08641,Female,0,No,Yes,46,One year,60.58,2792.13,No
C08642,Female,0,No,No,26,Two year,36.34,945.96,No
C08643,Female,0,Yes,Yes,55,Month-to-month,36.4,2011.35,No
C08644,Male,0,Yes,Yes,21,Month-to-month,78.34,1650.92,No
C08645,Female,0,Yes,Yes,17,Month-to-month,56.85,962.29,Yes
C08646,Female,0,Yes,Yes,11,Two year,74.65,818.03,Yes
C08647,Female,0,No,Yes,8,Month-to-month,29.35,225.37,No
C08648,Female,0,No,Yes,69,Month-to-month,104.14,7186.43,No
C08649,Female,1,No,No,19,Month-to-month,32.51,612.88,No
C08650,Male,0,No,Yes,65,Two year,26.57,1719.43,No
C08651,Female,0,No,No,66,Month-to-month,93.73,6194.9,No
C08652,Male,0,Yes,Yes,33,Two year,45.6,1502.89,No
C08653,Male,0,Yes,Yes,38,Month-to-month,40.66,1541.54,Yes
C08654,Male,0,No,Yes,31,Month-to-month,65.55,2038.63,Yes
C08655,Female,0,No,Yes,63,Month-to-month,117.53,7408.7,No
C08656,Female,0,No,Yes,14,One year,21.47,301.54,No
C08657,Female,1,Yes,Yes,30,Two year,49.14,1477.78,No
C08658,Female,0,No,Yes,68,Month-to-month,69.84,4757.9,No
C08659,Female,0,Yes,No,56,Month-to-month,75.51,4237.12,Yes
C08660,Female,1,No,Yes,49,Month-to-month,100.29,4909.43,Yes
C08661,Male,0,No,No,22,Month-to-month,56.99,1248.85,No
C08662,Female,0,Yes,No,69,One year,112.39,7752.63,No
C08663,Male,0,Yes,No,12,One year,39.53,467.31,No
C08664,Male,0,No,Yes,37,Two year,21.37,796.1,No
C08665,Female,0,Yes,No,42,Month-to-month,58.83,2470.79,No
C08666,Female,0,No,Yes,42,One year,54.83,2299.16,No
C08667,Female,0,No,Yes,9,Month-to-month,34.37,307.08,No
C08668,Male,0,No,No,7,Two year,72.99,506.8,No
C08669,Male,0,Yes,No,65,One year,117.22,7621.62,No
C08670,Female,0,Yes,No,51,One year,106.96,5454.22,No
C08671,Male,0,No,No,60,Two year,41.96,2520.14,No
C08672,Female,0,Yes,No,9,Month-to-month,85.66,774.08,Yes
C08673,Male,0,Yes,No,58,Month-to-month,70.65,4091.53,Yes
C08674,Female,0,Yes,Yes,55,Month-to-month,83.21,4581.3,No
C08675,Female,0,No,Yes,29,Month-to-month,74.27,2144.66,Yes
C08676,Male,0,No,No,5,Month-to-month,31.55,162.98,No
C08677,Male,1,Yes,No,35,Month-to-month,96.15,3368.43,No
C08678,Female,0,Yes,Yes,72,One year,80.66,5808.66,Yes
C08679,Male,0,Yes,No,68,Two year,51.52,3494.98,Yes
C08680,Male,0,No,No,49,Two year,60.96,2981.28,No
C08681,Male,0,Yes,Yes,58,One year,85.29,4949.28,No
C08682,Female,0,Yes,Yes,44,One year,109.63,4823.56,Yes
C08683,Female,0,No,No,38,Month-to-month,76.67,2903.99,Yes
C08684,Male,0,Yes,No,34,Month-to-month,52.93,1807.68,No
C08685,Male,1,Yes,Yes,26,Two year,46.26,1210.44,No
C08686,Male,1,Yes,Yes,2,Two year,48.06,86.23,No
C08687,Female,1,Yes,No,3,One year,118.64,365.82,No
C08688,Female,0,Yes,No,69,Month-to-month,94.59,6530.93,No
C08689,Female,0,Yes,Yes,35,Two year,106.6,3737.84,No
C08690,Male,0,Yes,Yes,50,Month-to-month,36.92,1845.81,No
C08691,Female,0,No,No,46,Month-to-month,84.71,3892.65,No
C08692,Male,0,No,No,50,Two year,29.35,1467.81,No
C08693,Male,0,Yes,No,18,One year,107.56,1942.23,No
C08694,Female,0,No,Yes,12,Two year,109.67,1316.36,No
C08695,Female,0,Yes,No,45,One year,26.68,1207.47,No
C08696,Female,1,No,No,45,Month-to-month,107.7,4854.75,No
C08697,Male,0,Yes,No,25,Two year,87.84,2187.04,No
C08698,Female,0,No,No,32,Month-to-month,21.88,701.42,No
C08699,Male,0,No,Yes,59,Two year,97.31,5743.62,Yes
C08700,Male,0,No,Yes,20,One year,96.09,1927.77,No
C08701,Female,1,Yes,Yes,52,Month-to-month,23.29,1217.81,No
C08702,Female,0,No,No,3,Two year,80.61,236.95,No
C08703,Female,0,Yes,Yes,59,Two year,94.74,5594.82,No
C08704,Female,0,Yes,Yes,28,One year,60.64,1694.69,No
C08705,Female,0,Yes,No,62,Two year,97.78,6057.88,No
C08706,Male,0,Yes,No,56,Month-to-month,82.06,4596.15,No
C08707,Male,0,Yes,No,53,One year,102.79,5450.41,Yes
C08708,Female,0,No,No,26,Month-to-month,86.49,2243.05,No
C08709,Male,0,Yes,No,52,One year,33.14,1722.28,No
C08710,Male,1,Yes,No,2,Month-to-month,57.91,114.01,No
C08711,Female,0,No,No,21,Month-to-month,36.68,761.86,No
C08712,Male,0,No,Yes,69,Month-to-month,81.6,5632.89,No
C08713,Female,0,No,Yes,65,Two year,71.19,4627.92,No
C08714,Female,0,Yes,Yes,26,Month-to-month,38.11,987.45,Yes
C08715,Female,1,No,Yes,26,Month-to-month,72.16,1871.48,No
C08716,Female,0,Yes,No,24,Month-to-month,48.05,1144.6,No
C08717,Male,1,No,No,6,Month-to-month,22.49,130.43,Yes
C08718,Male,1,No,No,2,Two year,41.2,76.34,No
C08719,Male,0,Yes,Yes,4,Month-to-month,58.65,244.53,Yes
C08720,Female,0,No,No,47,Month-to-month,57.58,2701.99,No
C08721,Male,0,No,No,1,Two year,79.5,86.83,No
C08722,Male,0,Yes,No,41,Month-to-month,97.4,3997.05,Yes
C08723,Male,0,Yes,No,22,One year,94.04,2066.2,No
C08724,Female,0,Yes,No,69,Month-to-month,100.99,6960.25,No
C08725,Female,0,No,Yes,21,One year,70.86,1494.36,Yes
C08726,Male,0,No,Yes,29,Month-to-month,22.35,657.37,No
C08727,Male,0,Yes,No,29,Two year,22.26,650.54,No
C08728,Female,0,Yes,No,2,Month-to-month,89.89,188.3,Yes
C08729,Male,0,No,No,34,Month-to-month,69.92,2383.39,No
C08730,Female,0,Yes,Yes,19,Month-to-month,61.78,1166.04,Yes
C08731,Male,0,Yes,Yes,57,Month-to-month,87.71,5003.55,No
C08732,Male,0,Yes,No,5,Two year,106.15,530.06,No
C08733,Male,0,Yes,No,13,One year,46.86,606.85,No
C08734,Male,0,Yes,No,22,Two year,71.3,1565.73,No
C08735,Male,0,No,No,40,Month-to-month,73.98,2962.6,Yes
C08736,Female,0,Yes,Yes,12,Two year,94.33,1139.25,No
C08737,Male,0,No,No,15,Two year,22.3,333.41,No
C08738,Female,0,Yes,Yes,23,One year,91.6,2104.84,Yes
C08739,Female,0,No,No,1,Month-to-month,84.27,92.74,No
C08740,Female,0,Yes,Yes,60,Month-to-month,64.77,3882.05,Yes
C08741,Male,0,No,No,42,One year,59.55,2508.03,No
C08742,Male,0,Yes,Yes,60,Month-to-month,84.92,5094.84,Yes
C08743,Female,0,No,Yes,65,One year,107.7,6999.1,No
C08744,Female,0,No,No,63,Month-to-month,115.81,7290.58,Yes
C08745,Female,0,No,Yes,28,Month-to-month,114.85,3221.85,No
C08746,Female,0,Yes,No,16,One year,93.59,1500.0,No
C08747,Female,0,Yes,Yes,23,Two year,34.48,784.66,No
C08748,Male,0,Yes,No,47,Month-to-month,76.73,3605.43,No
C08749,Female,0,No,Yes,39,Month-to-month,46.05,1804.16,No
C08750,Female,0,Yes,Yes,54,One year,51.32,2772.2,No
C08751,Male,0,No,No,33,Month-to-month,53.4,1757.22,Yes
C08752,Male,0,No,Yes,45,One year,118.22,5323.73,No
C08753,Female,0,No,Yes,11,One year,75.09,833.84,No
C08754,Female,0,Yes,Yes,46,Two year,109.39,5031.0,No
C08755,Female,0,No,Yes,30,One year,59.82,1798.93,No
C08756,Male,0,No,Yes,38,One year,46.36,1767.11,Yes
C08757,Female,0,No,No,16,One year,45.78,725.16,No
C08758,Male,0,No,No,28,One year,65.71,1834.82,No
C08759,Male,0,No,No,29,Month-to-month,58.5,1687.02,No
C08760,Male,0,No,Yes,45,Two year,24.15,1081.99,No
C08761,Female,0,Yes,No,54,Two year,70.75,3817.55,No
C08762,Female,0,No,No,42,Month-to-month,24.18,1005.92,Yes
C08763,Female,0,Yes,No,47,Two year,25.31,1196.28,No
C08764,Female,0,Yes,Yes,69,Two year,95.6,6605.91,No
C08765,Male,1,Yes,Yes,62,Month-to-month,49.82,3084.45,No
C08766,Male,0,No,Yes,22,Month-to-month,116.67,2568.48,Yes
C08767,Female,0,Yes,No,44,Month-to-month,116.34,5117.62,No
C08768,Male,0,No,Yes,35,Month-to-month,54.49,1915.14,No
C08769,Female,1,Yes,Yes,35,Month-to-month,117.09,4088.67,No
C08770,Male,0,Yes,Yes,71,One year,119.28,8469.04,No
C08771,Female,1,Yes,No,25,One year,74.05,1856.93,Yes
C08772,Female,0,No,No,64,One year,79.18,5069.65,No
C08773,Female,1,Yes,Yes,69,Month-to-month,61.45,4231.57,No
C08774,Male,0,Yes,Yes,59,One year,31.97,1878.9,No
C08775,Female,0,Yes,Yes,57,Month-to-month,61.59,3503.68,No
C08776,Male,0,Yes,Yes,25,Month-to-month,70.92,1770.7,No
C08777,Male,0,Yes,No,41,Two year,70.76,2910.92,No
C08778,Male,0,No,Yes,5,Month-to-month,94.21,478.5,No
C08779,Female,0,Yes,Yes,46,Month-to-month,50.31,2316.55,Yes
C08780,Female,0,Yes,No,30,One year,59.61,1792.68,Yes
C08781,Female,0,No,Yes,38,One year,41.09,1555.44,Yes
C08782,Male,0,Yes,Yes,54,Month-to-month,77.06,4152.29,No
C08783,Male,0,Yes,Yes,25,Month-to-month,116.27,2904.03,Yes
C08784,Female,0,No,No,41,Month-to-month,88.83,3646.79,No
C08785,Male,1,No,No,23,Month-to-month,113.44,2612.15,Yes
C08786,Female,0,No,No,71,Two year,100.12,7103.17,Yes
C08787,Male,1,Yes,Yes,42,Two year,28.12,1190.86,No
C08788,Male,0,No,No,17,One year,32.36,541.15,No
C08789,Female,0,Yes,No,40,One year,57.32,2299.96,No
C08790,Male,1,Yes,No,43,Two year,68.05,2935.73,No
C08791,Male,0,Yes,No,39,Month-to-month,81.47,3183.44,No
C08792,Female,0,No,Yes,42,One year,44.48,1867.71,No
C08793,Female,1,No,Yes,59,Month-to-month,36.81,2168.36,No
C08794,Female,0,Yes,No,26,Month-to-month,110.46,2878.67,No
C08795,Male,0,No,No,69,Month-to-month,28.17,1934.78,Yes
C08796,Female,0,No,Yes,31,Month-to-month,113.02,3502.88,No
C08797,Male,1,Yes,Yes,19,Two year,53.48,1009.55,No
C08798,Male,0,Yes,No,67,Month-to-month,76.12,5099.18,No
C08799,Female,1,Yes,No,8,Two year,42.42,335.34,No
C08800,Female,1,No,No,48,Month-to-month,71.02,3409.99,No
C08801,Male,0,No,No,17,Two year,66.75,1137.19,No
C08802,Female,1,Yes,No,38,Two year,81.51,3098.4,Yes
C08803,Female,0,Yes,No,17,Month-to-month,32.24,550.26,No
C08804,Female,0,Yes,No,58,One year,107.21,6218.88,No
C08805,Female,0,No,Yes,68,Month-to-month,65.88,4479.35,No
C08806,Male,0,No,Yes,48,One year,71.08,3412.47,No
C08807,Male,0,No,Yes,34,Month-to-month,39.68,1345.48,No
C08808,Female,0,Yes,Yes,8,Two year,94.89,757.22,No
C08809,Male,0,No,Yes,25,Two year,108.19,2710.62,No
C08810,Male,0,No,Yes,47,Two year,72.46,3406.73,No
C08811,Male,0,Yes,No,34,Month-to-month,22.61,777.69,Yes
C08812,Male,0,No,No,42,One year,79.12,3321.94,No
C08813,Female,0,No,No,37,Two year,45.15,1677.03,No
C08814,Male,0,No,Yes,21,Two year,106.03,2235.55,No
C08815,Female,0,No,No,14,Month-to-month,55.68,788.49,Yes
C08816,Male,0,No,Yes,25,One year,119.44,2990.65,No
C08817,Female,0,Yes,Yes,66,Month-to-month,21.57,1414.74,No
C08818,Female,0,No,Yes,7,Two year,24.86,177.54,No
C08819,Male,0,Yes,Yes,56,Two year,56.99,3190.22,No
C08820,Male,0,Yes,No,27,Two year,100.77,2720.95,No
C08821,Female,0,Yes,Yes,36,One year,98.3,3534.06,No
C08822,Female,1,Yes,Yes,43,Month-to-month,98.0,4207.14,No
C08823,Male,0,No,Yes,33,Month-to-month,72.63,2403.02,No
C08824,Male,0,Yes,No,17,Two year,44.95,773.94,Yes
C08825,Female,0,Yes,Yes,8,Month-to-month,107.3,850.76,No
C08826,Female,0,No,No,50,Two year,92.58,4629.6,No
C08827,Female,0,Yes,Yes,51,Two year,29.45,1501.51,No
C08828,Male,0,No,No,56,Month-to-month,97.99,5493.22,Yes
C08829,Female,0,Yes,Yes,16,Month-to-month,107.64,1713.51,No
C08830,Female,0,No,Yes,21,Two year,72.75,1528.09,No
C08831,Female,0,No,Yes,13,Month-to-month,22.08,278.39,Yes
C08832,Male,0,Yes,No,61,Month-to-month,56.82,3468.39,Yes
C08833,Female,0,No,Yes,32,Two year,36.11,1146.51,No
C08834,Female,0,No,No,13,Month-to-month,42.47,560.43,Yes
C08835,Female,0,No,No,25,Month-to-month,101.95,2546.06,Yes
C08836,Female,0,No,No,70,Month-to-month,114.96,8043.31,Yes
C08837,Female,0,Yes,Yes,18,Month-to-month,51.88,938.35,No
C08838,Male,0,No,No,7,Month-to-month,53.54,368.01,No
C08839,Male,0,Yes,Yes,18,Month-to-month,93.37,1689.69,Yes
C08840,Female,0,No,Yes,42,Month-to-month,63.73,2670.74,No
C08841,Male,0,No,No,39,Month-to-month,97.33,3790.34,No
C08842,Male,1,No,No,64,Month-to-month,91.09,5831.66,No
C08843,Male,0,Yes,No,13,Month-to-month,84.71,1110.31,No
C08844,Female,0,No,No,47,Month-to-month,75.83,3567.85,No
C08845,Male,1,Yes,Yes,25,Two year,39.2,987.94,No
C08846,Female,0,Yes,No,11,One year,107.26,1181.45,No
C08847,Female,0,Yes,Yes,29,Month-to-month,86.08,2502.31,Yes
C08848,Male,0,Yes,No,68,Two year,30.37,2057.77,No
C08849,Female,0,Yes,Yes,66,One year,52.09,3430.09,No
C08850,Male,0,Yes,Yes,13,Month-to-month,76.59,996.38,Yes
C08851,Male,1,No,No,14,Month-to-month,30.34,424.96,No
C08852,Male,1,Yes,Yes,15,One year,22.64,348.11,No
C08853,Female,0,Yes,Yes,39,One year,39.39,1544.15,No
C08854,Female,0,No,No,67,Month-to-month,53.06,3554.63,No
C08855,Female,0,No,No,18,Month-to-month,94.06,1702.84,Yes
C08856,Female,1,Yes,Yes,21,Two year,63.09,1331.52,No
C08857,Male,0,Yes,Yes,56,Month-to-month,26.13,1457.51,Yes
C08858,Female,0,Yes,No,2,Month-to-month,82.2,172.59,Yes
C08859,Female,0,No,No,38,Two year,93.45,3554.93,No
C08860,Female,0,No,Yes,17,One year,28.98,500.27,No
C08861,Female,0,Yes,No,47,One year,84.69,3980.93,No
C08862,Female,0,No,No,3,Two year,56.95,179.95,No
C08863,Male,0,Yes,Yes,8,Month-to-month,100.94,812.08,No
C08864,Male,0,No,Yes,69,Month-to-month,83.67,5764.88,No
C08865,Male,1,No,No,68,Month-to-month,80.15,5440.7,No
C08866,Female,0,Yes,No,68,Month-to-month,64.12,4362.06,No
C08867,Male,0,No,Yes,7,One year,42.18,305.04,No
C08868,Female,1,Yes,No,20,Month-to-month,21.85,430.16,No
C08869,Male,0,No,Yes,45,Month-to-month,65.76,2962.74,Yes
C08870,Female,0,No,No,18,Month-to-month,57.25,1031.27,Yes
C08871,Male,0,Yes,No,3,One year,44.5,126.5,No
C08872,Female,0,Yes,No,58,Month-to-month,91.96,5340.63,No
C08873,Female,0,Yes,No,48,Month-to-month,110.87,5323.5,Yes
C08874,Female,0,No,Yes,19,One year,58.93,1126.42,No
C08875,Female,0,Yes,Yes,1,Month-to-month,65.75,56.93,No
C08876,Female,1,No,Yes,21,One year,95.83,2004.26,No
C08877,Female,0,Yes,Yes,67,One year,72.27,4848.48,No
C08878,Male,0,Yes,Yes,38,Month-to-month,92.29,3508.02,No
C08879,Female,0,No,No,39,Month-to-month,100.87,3937.44,No
C08880,Female,1,Yes,No,2,Month-to-month,55.88,118.74,No
C08881,Female,0,No,Yes,29,Two year,104.19,3028.57,No
C08882,Male,0,No,No,23,Month-to-month,94.91,2187.71,No
C08883,Female,0,Yes,Yes,60,Two year,91.36,5479.1,No
C08884,Male,0,Yes,No,15,Month-to-month,71.02,1063.52,No
C08885,Female,0,Yes,Yes,35,Month-to-month,89.86,3152.32,No
C08886,Male,1,Yes,No,38,Month-to-month,114.33,4341.73,Yes
C08887,Male,0,Yes,No,59,Month-to-month,69.1,4074.28,Yes
C08888,Female,0,Yes,No,55,Two year,91.0,5008.39,No
C08889,Male,1,No,Yes,43,Month-to-month,98.8,4247.09,No
C08890,Male,0,No,No,41,Two year,29.34,1195.61,No
C08891,Male,0,Yes,No,23,Two year,61.93,1431.0,No
C08892,Female,0,Yes,Yes,34,One year,36.09,1233.57,No
C08893,Male,0,No,No,47,Month-to-month,111.51,5242.43,No
C08894,Male,0,Yes,No,11,Month-to-month,100.81,1112.43,Yes
C08895,Female,0,Yes,Yes,70,Month-to-month,57.2,4013.96,Yes
C08896,Male,0,No,Yes,51,Month-to-month,50.45,2578.71,Yes
C08897,Female,0,No,No,46,Two year,85.24,3923.5,No
C08898,Female,0,No,No,12,One year,101.1,1209.56,No
C08899,Female,0,No,No,36,One year,41.18,1479.86,No
C08900,Male,0,Yes,No,40,Two year,84.55,3373.82,No
C08901,Male,0,No,Yes,25,Month-to-month,28.04,705.18,Yes
C08902,Male,0,No,Yes,25,Month-to-month,44.71,1116.6,Yes
C08903,Female,0,Yes,No,50,One year,112.88,5650.84,Yes
C08904,Male,0,No,No,45,Month-to-month,94.52,4254.6,No
C08905,Male,0,Yes,Yes,30,Two year,65.95,1975.31,No
C08906,Male,0,Yes,Yes,10,Month-to-month,37.67,373.11,Yes
C08907,Female,0,Yes,No,11,Two year,46.17,509.08,No
C08908,Female,0,Yes,No,17,Month-to-month,63.53,1072.52,No
C08909,Female,0,No,No,54,One year,31.26,1688.95,No
C08910,Female,0,Yes,Yes,20,Month-to-month,44.18,887.54,No
C08911,Male,0,Yes,Yes,20,One year,84.08,1677.49,No
C08912,Male,0,No,No,36,Month-to-month,105.31,3783.16,Yes
C08913,Male,0,No,Yes,18,Month-to-month,100.3,1810.59,No
C08914,Female,0,No,No,47,One year,70.71,3320.19,No
C08915,Male,0,No,No,13,One year,23.85,303.98,No
C08916,Female,0,No,Yes,41,One year,81.53,3345.85,No
C08917,Male,0,No,Yes,10,One year,68.96,680.98,No
C08918,Female,0,Yes,Yes,46,Month-to-month,97.59,4482.96,No
C08919,Male,0,No,Yes,45,Month-to-month,39.41,1766.42,No
C08920,Female,0,No,No,49,One year,105.02,5140.42,Yes
C08921,Male,0,No,No,61,Two year,100.1,6114.79,No
C08922,Female,0,Yes,Yes,30,Month-to-month,33.74,1002.28,No
C08923,Female,0,No,No,47,Month-to-month,116.37,5472.03,Yes
C08924,Male,0,Yes,No,60,Month-to-month,47.3,2839.85,Yes
C08925,Female,0,No,Yes,46,One year,20.49,949.68,No
C08926,Female,0,Yes,No,38,Month-to-month,108.55,4123.32,No
C08927,Male,1,No,Yes,11,One year,27.62,303.75,No
C08928,Male,0,No,No,56,Two year,48.25,2702.0,No
C08929,Female,0,No,Yes,44,Month-to-month,42.21,1861.2,Yes
C08930,Male,0,No,No,66,One year,38.73,2561.45,No
C08931,Female,0,Yes,Yes,8,Month-to-month,75.19,609.75,No
C08932,Male,0,No,No,48,One year,97.93,4694.79,No
C08933,Female,1,No,Yes,4,Month-to-month,57.66,235.39,No
C08934,Male,0,No,Yes,46,Two year,51.68,2373.67,No
C08935,Male,0,Yes,Yes,49,Month-to-month,66.32,3255.55,No
C08936,Female,1,Yes,No,64,Month-to-month,62.99,4034.64,No
C08937,Male,1,Yes,Yes,59,Month-to-month,93.25,5494.87,No
C08938,Female,0,No,Yes,8,Month-to-month,75.1,607.05,Yes
C08939,Female,0,Yes,No,25,One year,80.08,2010.21,No
C08940,Male,0,Yes,No,36,Two year,50.67,1814.37,No
C08941,Male,1,No,Yes,29,Month-to-month,89.98,2617.73,Yes
C08942,Female,0,No,No,48,Month-to-month,27.49,1327.91,No
C08943,Female,0,No,No,40,Month-to-month,118.61,4748.27,No
C08944,Female,0,Yes,Yes,30,Month-to-month,20.2,603.49,Yes
C08945,Female,0,Yes,Yes,63,Month-to-month,37.84,2393.44,No
C08946,Female,0,Yes,No,50,Two year,25.92,1290.56,No
C08947,Male,0,No,No,2,Two year,48.92,102.26,No
C08948,Female,1,Yes,No,1,Month-to-month,100.56,92.43,No
C08949,Female,0,No,No,13,Month-to-month,26.07,339.89,No
C08950,Female,0,Yes,No,38,Month-to-month,25.94,988.6,Yes
C08951,Male,0,No,No,56,One year,31.01,1730.64,No
C08952,Female,1,No,No,34,One year,118.33,4030.71,No
C08953,Female,0,Yes,No,53,Month-to-month,55.13,2913.19,No
C08954,Male,0,No,No,23,Two year,46.65,1081.84,No
C08955,Male,0,No,Yes,24,One year,29.43,715.38,No
C08956,Male,0,Yes,Yes,2,Month-to-month,23.44,41.37,No
C08957,Male,0,Yes,Yes,45,Month-to-month,109.32,4910.95,No
C08958,Female,0,No,Yes,53,One year,106.67,5651.53,No
C08959,Male,0,Yes,No,62,Two year,53.44,3317.84,No
C08960,Female,0,Yes,No,10,Month-to-month,114.96,1146.24,No
C08961,Male,0,Yes,Yes,16,Two year,22.41,351.93,No
C08962,Male,0,No,Yes,29,Month-to-month,111.59,3243.26,Yes
C08963,Male,0,Yes,No,15,Month-to-month,32.18,483.77,Yes
C08964,Female,1,No,No,18,One year,105.99,1904.86,No
C08965,Male,0,No,Yes,47,Two year,114.34,5378.86,No
C08966,Female,1,Yes,Yes,7,One year,38.45,273.29,No
C08967,Male,0,No,Yes,2,Month-to-month,111.96,225.26,Yes
C08968,Male,0,No,Yes,32,Month-to-month,39.81,1277.16,No
C08969,Female,0,No,Yes,43,Two year,115.27,4949.32,No
C08970,Female,0,Yes,Yes,21,Month-to-month,99.88,2089.22,No
C08971,Female,1,Yes,No,53,Two year,38.97,2073.04,No
C08972,Female,0,No,No,12,One year,71.87,871.55,No
C08973,Female,0,No,No,28,Two year,22.37,632.87,No
C08974,Female,0,Yes,Yes,39,Month-to-month,72.67,2834.11,No
C08975,Male,0,Yes,Yes,62,Month-to-month,43.53,2696.76,No
C08976,Male,0,Yes,No,57,Month-to-month,39.84,2275.2,No
C08977,Female,0,Yes,Yes,47,Month-to-month,85.99,4041.44,No
C08978,Female,0,Yes,No,47,Month-to-month,64.45,3022.76,No
C08979,Female,0,Yes,Yes,58,One year,62.56,3628.41,No
C08980,Male,0,Yes,No,71,One year,87.59,6217.17,No
C08981,Female,0,No,No,70,One year,68.09,4757.42,No
C08982,Female,1,No,No,57,One year,88.01,5018.1,No
C08983,Male,0,Yes,Yes,25,One year,108.25,2708.76,No
C08984,Male,0,Yes,Yes,27,One year,85.11,2298.93,No
C08985,Female,0,Yes,Yes,13,One year,37.7,499.6,No
C08986,Male,0,No,No,53,One year,106.89,5666.2,No
C08987,Male,0,Yes,No,28,Month-to-month,51.74,1450.22,No
C08988,Male,0,No,Yes,7,Month-to-month,59.56,411.02,No
C08989,Female,0,No,No,27,Two year,40.02,1083.58,No
C08990,Male,0,No,Yes,23,Month-to-month,99.28,2282.14,No
C08991,Male,1,No,Yes,33,One year,42.03,1393.68,No
C08992,Male,0,No,Yes,38,Month-to-month,52.36,1983.81,No
C08993,Female,1,Yes,Yes,30,Month-to-month,66.11,1979.21,No
C08994,Female,0,Yes,No,1,Month-to-month,70.44,65.23,Yes
C08995,Male,0,Yes,No,43,Month-to-month,51.33,2212.3,Yes
C08996,Female,0,Yes,No,50,Month-to-month,104.74,5233.98,Yes
C08997,Male,0,No,No,5,Two year,35.61,169.53,No
C08998,Male,0,Yes,Yes,37,Two year,25.36,935.67,No
C08999,Male,0,No,Yes,35,Two year,51.06,1788.91,No
C09000,Female,0,Yes,Yes,72,Two year,91.88,6615.98,No
C09001,Male,1,No,Yes,2,Two year,61.71,126.23,No
C09002,Male,0,Yes,Yes,48,Month-to-month,104.53,5018.12,No
C09003,Female,1,No,No,40,Month-to-month,30.11,1208.17,Yes
C09004,Male,1,Yes,Yes,22,One year,46.16,1007.8,No
C09005,Female,0,Yes,No,32,Month-to-month,89.71,2875.74,Yes
C09006,Male,0,No,No,37,Month-to-month,101.88,3767.07,No
C09007,Female,1,Yes,Yes,20,Two year,94.8,1893.61,No
C09008,Female,0,Yes,No,49,Month-to-month,22.63,1108.74,No
C09009,Female,0,No,No,27,Month-to-month,106.43,2880.37,No
C09010,Female,0,No,Yes,29,One year,59.32,1711.06,No
C09011,Female,0,No,Yes,68,One year,30.54,2068.09,No
C09012,Female,0,Yes,No,47,Month-to-month,52.52,2462.3,Yes
C09013,Female,0,Yes,Yes,23,Month-to-month,21.32,481.06,No
C09014,Male,0,No,Yes,24,Month-to-month,36.96,892.62,Yes
C09015,Female,0,No,Yes,59,Month-to-month,116.41,6874.53,No
C09016,Male,0,Yes,Yes,55,Month-to-month,55.12,3040.97,No
C09017,Female,0,Yes,Yes,15,Month-to-month,68.52,1034.66,Yes
C09018,Female,0,No,Yes,7,One year,41.9,287.39,Yes
C09019,Female,0,Yes,Yes,37,Month-to-month,102.49,3800.74,Yes
C09020,Female,1,No,No,34,Month-to-month,99.52,3387.19,No
C09021,Female,0,Yes,No,26,Month-to-month,43.95,1138.37,No
C09022,Male,0,Yes,Yes,47,Month-to-month,51.2,2412.79,No
C09023,Male,0,No,Yes,60,Month-to-month,111.27,6677.01,No
C09024,Male,0,Yes,No,2,Month-to-month,108.95,215.68,Yes
C09025,Female,0,Yes,Yes,32,Month-to-month,62.02,1994.35,Yes
C09026,Female,0,No,Yes,28,One year,104.69,2939.88,No
C09027,Male,1,Yes,No,6,Two year,94.49,563.97,No
C09028,Female,0,Yes,No,71,One year,98.04,6970.16,No
C09029,Female,0,Yes,Yes,55,Two year,29.53,1631.69,No
C09030,Male,0,No,Yes,29,One year,58.59,1705.07,No
C09031,Male,0,No,Yes,16,Month-to-month,71.92,1152.98,No
C09032,Female,0,Yes,Yes,13,One year,26.22,347.06,No
C09033,Female,0,No,No,72,Month-to-month,117.21,8434.26,No
C09034,Male,1,No,No,58,Month-to-month,88.83,5152.59,Yes
C09035,Male,0,No,No,49,Two year,63.76,3131.02,Yes
C09036,Male,1,No,Yes,22,Month-to-month,50.19,1105.51,No
C09037,Female,0,Yes,Yes,19,One year,23.6,442.11,Yes
C09038,Male,0,Yes,Yes,43,Month-to-month,75.3,3240.12,No
C09039,Female,0,Yes,No,51,Month-to-month,39.33,2013.88,Yes
C09040,Male,0,No,No,71,One year,96.71,6873.53,No
C09041,Female,0,No,Yes,72,Month-to-month,118.02,8500.31,No
C09042,Female,0,No,Yes,8,Month-to-month,55.22,441.14,No
C09043,Female,0,No,No,71,One year,26.92,1915.19,No
C09044,Female,1,No,No,53,Month-to-month,34.97,1861.8,No
C09045,Male,0,Yes,Yes,68,Month-to-month,62.79,4276.09,No
C09046,Female,0,Yes,No,50,Month-to-month,78.46,3931.13,No
C09047,Female,0,Yes,No,21,Month-to-month,103.04,2162.23,No
C09048,Male,0,No,Yes,67,One year,71.73,4796.92,No
C09049,Male,0,Yes,No,36,Month-to-month,86.51,3116.31,No
